timestamp,humidity,pm_10,pm_2_5,temperature
26/1/2024 7:00,83.36629112,2.922606192,1.829733621,27.96640787
27/1/2024 7:00,82.89432063,6.116077866,4.837536023,27.84883276
28/1/2024 7:00,83.61859504,12.80509691,11.00251437,27.60125405
29/1/2024 7:00,82.76660367,9.339935182,7.942764579,27.73291491
30/1/2024 7:00,82.27821503,11.67506297,10.06513134,27.94068479
31/1/2024 7:00,81.80668709,20.90608132,18.00611511,27.9800977
1/2/2024 7:00,82.26410128,16.46714542,14.64093357,28.07180307
2/2/2024 7:00,80.65062707,26.16151328,22.59099165,28.12643812
3/2/2024 7:00,81.10199839,15.70283866,14.01581028,28.32293007
4/2/2024 7:00,81.12073108,21.31299354,18.65841407,28.39790236
5/2/2024 7:00,82.1401351,27.49531363,23.9333093,28.39703417
6/2/2024 7:00,82.44737981,31.51994251,27.05064655,28.83825525
7/2/2024 7:00,82.18050355,22.15625,19.83225575,28.89622939
8/2/2024 7:00,81.20786222,25.54241553,22.49622438,28.78211824
9/2/2024 7:00,80.7392947,22.22921914,19.49892086,29.11404064
10/2/2024 7:00,81.68456559,29.27429806,25.74784173,28.73982268
11/2/2024 7:00,76.25570668,12.1864894,10.72727273,29.20944438
12/2/2024 7:00,78.47974853,10.26448363,8.709143269,28.1850139
13/2/2024 7:00,78.50859489,14.23151821,12.20605187,28.18419127
14/2/2024 7:00,80.79687417,15.01843818,13.15504156,28.30941533
15/2/2024 7:00,84.64450366,11.22761597,9.787639238,28.29346759
16/2/2024 7:00,81.69031534,14.0734077,12.19496403,28.68982164
17/2/2024 7:00,82.20734381,12.77966102,11.30833033,28.54160231
18/2/2024 7:00,80.04657894,15.3279512,13.49928264,28.27435415
19/2/2024 7:00,83.88553294,13.99892319,12.44938981,27.89059625
20/2/2024 7:00,81.95873508,21.80634692,18.57245854,29.21746617
21/2/2024 7:00,83.61023759,24.84189723,21.27236795,28.70703704
22/2/2024 7:00,80.16323018,16.66247756,14.28043088,29.18065993
23/2/2024 7:00,79.50141942,18.39848812,16.20187118,29.03351329
24/2/2024 7:00,79.23308774,9.380251346,8.314901257,28.89051524
25/2/2024 7:00,80.24081989,10.50647482,9.272465852,28.9689111
